id, quality
5340, 5.049190339167412
3405, 5.999999546043193
5321, 5.999999999997437
3821, 5.001215652372291
2982, 5.997474289501399
51, 5.999503944129368
717, 5.000002371660275
1141, 5.998327690318876
5437, 5.000003102741742
1613, 5.1471888575439
2126, 5.004643086179112
4095, 5.000002022783308
81, 5.999995005900636
3692, 5.999725789532383
2057, 5.010425061057147
415, 5.053027212219721
5032, 5.00001594605798
1040, 5.031005957987096
6024, 5.000000019479148
6479, 5.999998702675545
6102, 5.002716878502607
969, 5.590262612804368
4236, 5.999997655056444
1135, 5.000509370839622
982, 5.999999997696695
1334, 5.974986463960868
6458, 5.999948211159748
4885, 5.640535423914504
4828, 5.960051968904541
2823, 5.000000093420051
4068, 5.902294720793842
6203, 5.999999999941568
5188, 5.999949632281931
1496, 5.103509054216316
484, 5.436684478768608
1404, 5.000000000002736
874, 5.999999985091566
4853, 5.001561398981662
5212, 5.000259196368625
782, 5.809365947047321
5347, 5.999999999559909
5334, 5.999999999925571
5716, 5.644438962867689
2755, 5.000000559635791
4984, 5.999970291145337
4220, 5.999999978748646
4246, 5.999556377965636
66, 5.999999999939481
828, 5.000000007387257
1679, 5.000003624409592
3538, 5.007724473527351
1877, 5.001010692383694
6147, 5.000214539053869
2947, 5.081749290834969
5122, 5.000000099558167
3658, 5.999999999875929
2301, 5.999961614060353
1192, 5.849777557691435
3640, 5.000000100367521
1692, 5.996376816164965
2900, 5.999948274215239
5564, 5.000002444616129
5352, 5.000008097057409
3017, 5.646754708956954
5165, 5.0000009080908
4649, 5.99893998945495
2820, 5.043385540744875
5917, 5.000078253586107
3140, 5.000040315335802
2383, 5.000265225872003
6010, 5.888671563345062
743, 5.000019530456632
1921, 5.925087864750355
1606, 5.999999999939574
5569, 5.000000012708756
263, 5.998746127541555
4963, 5.000000339292434
4374, 5.000001717187189
6165, 5.000008836203016
3799, 5.000000881302286
6345, 5.999731895596486
2320, 5.999839709704211
4530, 5.999998114067735
6066, 5.245677436462134
867, 5.000000000131936
1647, 5.000000002695473
226, 5.006824117739254
5098, 5.975119560138111
6489, 5.000001128235721
22, 5.975591293680959
2430, 5.999997494283373
3152, 5.019708970096158
41, 5.991130944573563
3717, 5.00000277847934
865, 5.999999381637044
4440, 5.000016110194198
2779, 5.000003682552138
749, 5.271259672388115
585, 5.388508787272126
1662, 5.000931582457047
4838, 5.99263951296146
4804, 5.000000084039097
683, 5.001570664305484
452, 5.999999999649594
2784, 5.000000008960387
6002, 5.981807676752675
1423, 5.999990592449722
644, 5.000000000000483
2591, 5.033624831705183
1814, 5.000750613727668
280, 5.999950947811514
435, 5.999999993830277
5996, 5.067655220966859
2913, 5.999994382118404
3418, 5.999989467161488
1757, 5.786884652453457
2882, 5.993276017439846
6497, 5.000055643803369
5285, 5.256848094142715
1038, 5.193773773969014
1356, 5.002072458832045
3638, 5.999999999999723
640, 5.00000278856747
2527, 5.999999830383151
766, 5.98144442528082
30, 5.117166916960278
5498, 5.99999999996172
95, 5.000001518285687
1143, 5.999993883115956
2095, 5.999982019825342
5629, 5.999830119992389
5846, 5.000000375927158
5262, 5.999999942038917
5495, 5.999995044916817
4408, 5.027785827227898
2007, 5.999957173994585
2948, 5.999999997180883
2864, 5.873707282845476
2668, 5.005032144121445
1366, 5.786037622763178
5465, 5.000002091798833
4646, 5.999886101769445
734, 5.000114672476908
5090, 5.001570664305484
1579, 5.999999999559909
5688, 5.998182020073708
