id, quality
3528, 5.942744781423563
192, 6.495680196673094
5749, 6.773272355297123
3087, 6.055416281163316
2813, 5.394166223420396
3274, 5.935885096584411
5594, 5.212583627897709
1805, 5.700087909182817
5193, 5.952774298714743
436, 5.212077372720655
400, 6.425627696660658
356, 6.081554758330658
4983, 6.597822889428555
6441, 6.425344567969017
4676, 5.408076369504977
1191, 6.087432171784274
5790, 5.837071331683476
1314, 5.5639379815604
2624, 5.20037009440362
5625, 6.054534788176678
3846, 5.393149251557015
1718, 6.623455779613632
4376, 6.511104416466878
1837, 6.29362882817605
5659, 5.854189789612538
4591, 5.445100346532893
1892, 6.035107585348223
742, 5.556078209694341
702, 6.623455779613632
2174, 5.134449600370942
172, 6.098585759598646
255, 6.299921984510856
1173, 5.157784323518028
5078, 5.398089656139149
425, 5.209711642843068
3670, 6.716473372106839
3355, 5.721621312320338
662, 7.002261948672899
2425, 5.964954326497498
686, 6.757102736317394
2836, 5.748952553895084
292, 6.062312368615556
1501, 6.359883429273489
2282, 6.609686459165937
2935, 5.311141405085682
3934, 5.895545622060647
3297, 5.291634803352007
337, 5.748809118878922
4643, 6.708209830053658
3957, 5.849493620015497
6133, 6.228557123810741
5225, 6.153540513231471
5913, 5.574892563607177
4929, 5.965797793655994
3364, 5.438175604580774
1004, 5.605096502857586
2201, 6.408792905630682
5390, 5.871182950874251
4444, 5.912765719522029
4232, 5.799029751302063
3204, 5.674166953019777
2899, 6.478385626035847
1640, 6.100921718139833
974, 5.424291969338917
5186, 6.131261220422877
1680, 6.879310869985195
4996, 5.584360204706954
2302, 5.285944949276529
5404, 6.495680196673094
333, 6.199087500335681
4023, 6.541851560545628
2710, 5.573893030857289
731, 6.160325762800396
4424, 5.996601285458565
4900, 5.940010629107435
2195, 5.875293482412379
5774, 5.656781150358141
1431, 5.97954133193134
3571, 5.974413944796183
3940, 6.210091954749938
3071, 6.284491250221413
3502, 6.004972798661234
4107, 5.858977523627221
4223, 5.99776764191902
2327, 6.455064704488103
4181, 5.779040952359979
216, 5.707511954655033
5044, 5.963928222762949
1898, 5.24051743844837
3887, 6.037955457236849
3740, 5.966407639135582
419, 5.74988405254522
5989, 5.737560049305765
5266, 5.389016753477039
2405, 6.296820836620263
89, 5.709026839569358
4832, 5.908262644240584
5611, 5.157784323518028
3391, 6.01748139670382
464, 5.000489479086592
1944, 5.720613351179136
6080, 5.752812368977182
1490, 5.745259162322397
2873, 5.315860143547871
145, 6.135798072733234
3679, 5.017364207651466
2444, 5.247366486177649
1847, 6.386614413619112
6280, 6.198363193486801
185, 6.243727622877234
3674, 6.533135299381834
1268, 6.310650280806159
5742, 5.485578367924402
5034, 5.749815900011699
1346, 5.503734813336908
1773, 5.27099499441502
5481, 5.900300844263237
5343, 5.322746158392147
2537, 6.558750389679428
3711, 5.666725586735454
1246, 5.092287631413797
1867, 6.007877472841831
480, 4.911481725067936
2506, 5.936500037633595
2613, 5.245232345529732
5048, 6.165223210337709
3044, 5.767693094500761
592, 6.254991455333954
3659, 5.806859049804126
3214, 5.933046063598347
1960, 4.863448181809424
283, 6.01394866620994
975, 5.9906963364547
1422, 5.457286953635068
4642, 5.350334381584497
1716, 4.932129223629468
3249, 5.860146971629842
6272, 6.224926832670485
1928, 5.549550442341916
3149, 5.375972587015593
2739, 6.227196344434699
4687, 5.870220092814201
3907, 5.803541311368832
2291, 6.161529432513144
1214, 5.423264768623833
3774, 5.313814929235789
4406, 6.605340317678634
4940, 5.962521407908945
6222, 5.636289271693737
2399, 5.861269956018312
1221, 5.940719599323455
3452, 6.576071653434006
2227, 6.197741264793208
2807, 5.146273308305364
3994, 5.225960649235721
4302, 5.471442810384197
629, 5.890623157961855
540, 5.929125592794236
4792, 5.215863500740195
2324, 5.822050393620145
4211, 5.88205974604907
5007, 7.021055662296575
4913, 5.428219225083126
4695, 5.460041213108681
4170, 6.176630828584577
420, 6.413191501989319
5013, 5.279314235259398
3648, 6.345976235566257
1219, 5.941848834487981
1649, 5.464354490734928
4745, 5.167425916140583
181, 5.894552762619192
3256, 5.855527364949824
5704, 5.47191205451567
3936, 5.947530662233957
4575, 5.867290728507691
104, 5.68513581958363
3409, 6.667568606325647
2156, 6.130687253366251
2483, 5.503168815414027
4568, 5.645967143937577
2278, 5.781975563733411
2869, 6.461549217791122
4692, 5.315860143547871
6139, 6.188714746247467
3601, 5.496746872327067
1227, 6.198695695131713
1518, 5.478651364196146
123, 5.604669479185762
65, 5.24051743844837
2991, 4.897311237114705
852, 5.84996213459336
4197, 5.631491402806981
1728, 5.884894590125437
1300, 5.558210312396856
1018, 5.14245073910911
6462, 5.763212885718334
841, 6.460471284441187
3831, 5.733317582832889
86, 6.241253801792253
5828, 5.38731576962167
4594, 6.131261220422877
1352, 4.892099784894519
1670, 6.103543621187267
5409, 6.393427173144277
1406, 5.891217238550885
1776, 5.389016753477039
196, 5.456495794106967
2875, 5.544196532539307
1047, 6.363181523047014
285, 5.528613862572886
115, 5.250298090154783
1958, 6.110026201309762
5882, 6.095277068209797
6323, 5.832886073130945
5268, 5.848457769065705
4601, 6.126472087572699
4993, 5.957861370124681
3706, 5.810759344905199
4212, 4.676359895487395
397, 5.881161488242412
6027, 5.168723437759194
507, 5.957735240265741
5479, 5.781871366488469
4509, 5.369896749227367
2315, 5.853457632045549
2029, 5.454125540219603
3097, 5.933867891550373
2231, 5.450522372405933
4864, 5.065394847791684
2281, 5.96103434234502
2609, 5.957735240265741
4987, 5.768910844473544
1137, 5.910546253583805
4083, 5.205358733492416
3111, 5.467762513541559
964, 6.45838477568221
2158, 5.647174975427603
911, 6.41028006273812
5115, 6.188714746247467
5772, 5.827393101906615
5873, 5.910546253583805
523, 5.345696000677516
5006, 5.631491402806981
5235, 6.014799897315519
5796, 6.391000636967417
2192, 5.233210219195681
5914, 5.794127988750042
472, 5.574892563607177
1888, 5.644782881716575
4889, 6.167704581577502
6296, 5.984039129258964
1051, 5.631491402806981
3222, 5.38731576962167
4294, 5.716408015910147
786, 6.112791530579557
1531, 5.466890725240233
559, 5.63038282648807
4917, 5.618167366138257
2543, 5.120812468329942
5561, 5.086903134971237
632, 5.548771903906159
6434, 5.573588942974367
2856, 5.461700634244407
822, 5.352411884714178
3564, 5.515190015258961
2120, 5.942335107798598
2045, 6.39090387595068
4048, 5.243826386563528
3972, 5.981598106514436
1863, 4.916152027197221
137, 5.323158819395038
2433, 5.716230557759025
4300, 5.616799722338961
4291, 5.951878214165492
3902, 5.695846015101152
3025, 5.243826386563528
1053, 5.532209932071006
5723, 5.673413248897923
1880, 5.199503070842599
4253, 5.486589156634003
3737, 5.738781645688736
1329, 5.974734343924164
2725, 5.350334381584497
3883, 5.194453639726053
241, 5.962521407908945
4527, 5.614423882066244
3271, 6.072498368087535
3464, 5.332702337119365
5957, 5.951067402769969
4970, 5.853687771645223
6463, 5.975628180562804
2421, 6.092292666294224
950, 5.438175604580774
5770, 5.573627420920532
5802, 5.374678778817196
4738, 6.389552857764073
2364, 5.456770671917954
5874, 6.256588140960903
2144, 5.806257991652906
1207, 6.054534788176678
4088, 6.436036621672744
3188, 6.059201136763928
3421, 4.949820218293556
2097, 6.010006876809866
4652, 5.833418261376556
620, 6.083261202597184
3848, 5.368032448070737
2646, 6.229985657883114
4514, 5.481105037451904
2884, 6.138390002066884
732, 5.481105037451904
4393, 5.870220092814201
5908, 5.400149409952627
2765, 6.293777562156899
5745, 5.104351074095154
5535, 6.034693058993594
132, 5.027605613477514
5418, 5.312528990075878
4058, 4.903753009563421
6260, 6.46771433890632
118, 6.409731505766088
2696, 6.043217190662673
650, 5.942696311169312
3352, 5.697178085513896
1282, 5.549137044325782
111, 5.693277567877125
108, 6.113915571542934
2853, 6.089016751861038
4052, 5.9520629666129
4248, 5.164476291216923
5662, 5.461700634244407
5331, 6.675734525013821
3038, 6.09513448124662
4946, 6.243053563800585
4103, 5.263437961548092
6201, 6.572736934619455
3382, 6.546624632832544
6049, 6.360335972395925
4867, 6.700386200878524
155, 6.431415480557042
1715, 5.273101566578303
432, 5.4380883915189
5263, 6.38472266334189
5617, 5.592036590293031
6362, 6.173787004210009
3349, 5.330248952665887
1954, 6.55289338242016
1775, 5.522089103180926
3525, 5.551954813870857
4731, 5.464727545072851
2761, 6.643553634411103
4278, 5.935885096584411
5060, 6.631992029829971
477, 6.531748275293223
2923, 6.024863847302079
4193, 5.106231781737931
4174, 5.722328478468331
729, 6.371995553001128
5340, 5.219167054320827
3405, 6.205592245601654
5321, 6.757102736317394
3821, 5.264529026795253
2982, 5.99932230215561
51, 6.044263158902337
717, 5.810841513408532
1141, 6.223897196011348
5437, 5.140150871562499
1613, 5.143076214519372
2126, 5.716781126609146
4095, 5.411286166383729
81, 6.167704581577502
3692, 5.877685262004382
2057, 5.226692571400395
415, 6.1195977259286
5032, 5.825961603002703
1040, 5.824665576963042
6024, 4.893446879246516
6479, 6.050701986515691
6102, 5.556704479443125
969, 5.707384867159341
4236, 6.248571008741494
1135, 5.587627119330769
982, 6.503077921944699
1334, 6.037845466946401
6458, 5.827393101906615
4885, 5.90739042013614
4828, 5.741761883510696
2823, 5.68846866642886
4068, 6.124589267800211
6203, 6.420737366233055
5188, 5.903367812360873
1496, 5.761900888641263
484, 5.506597750757152
1404, 5.161191708389401
874, 6.217446258508591
4853, 5.963663279000922
5212, 5.657750435341095
782, 5.687760099104217
5347, 6.467757863073343
5334, 6.024026117293397
5716, 5.950607530853224
2755, 5.103879309706563
4984, 6.132249778079461
4220, 6.407025595006351
4246, 6.138117409288064
66, 7.050017045635938
828, 4.381001587406289
1679, 5.243613062706616
3538, 5.374678778817196
1877, 5.280463158481091
6147, 5.199165003990638
2947, 6.238980283129012
5122, 5.073541547266661
3658, 6.894034989628725
2301, 6.245609640494683
1192, 6.113915571542934
3640, 5.428219225083126
1692, 5.80779273093138
2900, 5.850357770220122
5564, 5.38574215043476
5352, 5.285944949276529
3017, 5.777930539949179
5165, 5.424291969338917
4649, 6.416292376793745
2820, 5.372994528900982
5917, 5.405144128993617
3140, 5.118917893690213
2383, 5.450143029536074
6010, 5.621050751655652
743, 5.247534126147521
1921, 6.006523436993042
1606, 6.570241050404763
5569, 4.720628662056344
263, 5.871044324626798
4963, 5.136529596632689
4374, 4.982536703572318
6165, 5.386474176420569
3799, 5.408076369504977
6345, 5.964977720183139
2320, 6.204254726864157
4530, 6.463494962850961
6066, 5.805513610699787
867, 5.332246160936554
1647, 5.549477197029976
226, 5.567051187130269
5098, 5.940106671049776
6489, 5.249875819881748
22, 6.359883429273489
2430, 6.003196656013904
3152, 5.512672584813251
41, 6.085281460813006
3717, 5.697178085513896
865, 6.059378800070152
4440, 5.358196674582004
2779, 5.345123622663159
749, 5.621301532235655
585, 5.752161166487717
1662, 5.467762513541559
4838, 6.119287596410305
4804, 5.438175604580774
683, 5.669905391827429
452, 6.413191501989319
2784, 4.811497433639477
6002, 5.866268322051695
1423, 6.239478231243841
644, 5.249285486848397
2591, 5.311456158539704
1814, 5.624770822909844
280, 6.311506483762749
435, 6.293044101243469
5996, 5.170688089369792
2913, 6.284806126188565
3418, 6.080482692108838
1757, 6.043575443599607
2882, 5.755731474615983
6497, 5.431414859688279
5285, 5.64258602128854
1038, 5.75299555911873
1356, 5.532529752214129
3638, 6.692505138026023
640, 5.558864246634956
2527, 6.440031749622722
766, 5.935979642996817
30, 5.873280427193729
5498, 6.801681072809089
95, 5.356255084863031
1143, 6.165223210337709
2095, 5.940273924062224
5629, 6.287557726680156
5846, 5.28937718784875
5262, 6.421233652092753
5495, 6.014110183378147
4408, 5.817249778138274
2007, 6.432341421852066
2948, 6.492596413351905
2864, 6.143278953674601
2668, 5.3280712182609
1366, 5.849435191515844
5465, 5.223259013250659
4646, 5.874498990571796
734, 5.294180553255353
5090, 5.669905391827429
1579, 6.467757863073343
5688, 5.869489743085877
